URL, Price, Title, Author, Stars, Ratings Count, Reviews Count, Language, Binding, Publisher, Genre, ISBN10, ISBN13(Double Click to view), Pages, Edition
https://www.flipkart.com/dewey-arg-philosophers/p/itmf3gdnh3mbtwun?pid=9780415510639&lid=LSTBOK9780415510639IVUCU3&marketplace=FLIPKART&srno=s_37_1453&otracker=categorytree%0A&fm=organic&iid=7457bb63-880d-41da-a8b6-f5bbe8317337.9780415510639.SEARCH&qH=7d8949bcbf85067f, Rs: 2754, Dewey-Arg Philosophers,  Tiles James E., , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415510635,9780415510639 ,276, 
https://www.flipkart.com/philosophy-goes-movies/p/itmfbfp8w4wxzufn?pid=9780415538169&lid=LSTBOK9780415538169IGMLTZ&marketplace=FLIPKART&srno=s_37_1454&otracker=categorytree%0A&fm=organic&iid=8c6785e0-4a0d-40f1-a9e9-47ad578f0ce5.9780415538169.SEARCH&qH=7d8949bcbf85067f, Rs: 3039, Philosophy Goes to the Movies,  Falzon Christopher, , , ,English,Paperback,Taylor & Francis Ltd,Performing Arts, 0415538165,9780415538169 ,332, 
https://www.flipkart.com/causation-modern-philosophy/p/itmfbnhgjhqmuvga?pid=9781138809741&lid=LSTBOK9781138809741XTK2GN&marketplace=FLIPKART&srno=s_37_1455&otracker=categorytree%0A&fm=organic&iid=f1015fc4-7533-4b15-9d83-2dad5fd96da1.9781138809741.SEARCH&qH=7d8949bcbf85067f, Rs: 3799, Causation and Modern Philosophy,  unknown, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 1138809748,9781138809741 ,282, 
https://www.flipkart.com/capitalism-against-feminist-debate/p/itmczzbmztffczjf?pid=9780521114073&lid=LSTBOK9780521114073FYMXJH&marketplace=FLIPKART&srno=s_37_1456&otracker=categorytree%0A&fm=organic&iid=c49baed7-5e8f-4d7c-a290-01d8c023b39f.9780521114073.SEARCH&qH=7d8949bcbf85067f, Rs: 4700, Capitalism- For and Against: A Feminist Debate,  Professor Of Philosophy Ann E Cudd' and  " Director Of Women's Studies Professor Nancy Holmstrom, , , ,English,Hardcover,Cambridge University Press, , 0521114071,9780521114073 ,350,2011
https://www.flipkart.com/volume-12-tome-ii-kierkegaard-s-influence-literature-criticism-art/p/itmfbnyj7m4hfyqs?pid=9781138270961&lid=LSTBOK9781138270961ZY0AIX&marketplace=FLIPKART&srno=s_37_1457&otracker=categorytree%0A&fm=organic&iid=6c877d05-6165-4436-afa3-4ee064dcff94.9781138270961.SEARCH&qH=7d8949bcbf85067f, Rs: 3609, Volume 12- Tome II: Kierkegaard's Influence on Literature- Criticism and Art,  Stewart Jon, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 1138270962,9781138270961 ,204, 
https://www.flipkart.com/wittgenstein-philosophy-religion/p/itmdvpkn9uhmwdzc?pid=9780415335553&lid=LSTBOK9780415335553JCYNN9&marketplace=FLIPKART&srno=s_37_1458&otracker=categorytree%0A&fm=organic&iid=c3eb6239-e26a-4953-a470-5d2a8dd256bc.9780415335553.SEARCH&qH=7d8949bcbf85067f, Rs: 2754, Wittgenstein and Philosophy of Religion,  Mark Addis R Arrington Arrington Addis, , , ,English,Paperback,Routledge Chapman & Hall, , 0415335558,9780415335553 ,208,2004
https://www.flipkart.com/collected-works-john-stuart-mill/p/itmfbuqkkmhnfrfe?pid=9780415487498&lid=LSTBOK9780415487498ZHUPCH&marketplace=FLIPKART&srno=s_37_1459&otracker=categorytree%0A&fm=organic&iid=2f9b3b99-3b40-409c-80c0-dff2ff1fcb99.9780415487498.SEARCH&qH=7d8949bcbf85067f, Rs: 3134, Collected Works of John Stuart Mill,  unknown, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415487498,9780415487498 ,548, 
https://www.flipkart.com/reflections-on-metareality/p/itmf3jchbnspkekg?pid=9780415619035&lid=LSTBOK9780415619035A6BBXX&marketplace=FLIPKART&srno=s_37_1460&otracker=categorytree%0A&fm=organic&iid=f8dafe18-a50e-4b5d-a8ea-823fab040deb.9780415619035.SEARCH&qH=7d8949bcbf85067f, Rs: 2608, Reflections on Metareality,  Bhaskar, , , ,English,Paperback,Routledge Chapman & Hall,Philosophy, 0415619033,9780415619035 , ,Revised ed.
https://www.flipkart.com/creative-morality/p/itmfbhfgt65ebcxh?pid=9780415754958&lid=LSTBOK97804157549581ZWXW0&marketplace=FLIPKART&srno=s_37_1461&otracker=categorytree%0A&fm=organic&iid=a3039e45-bff9-4769-bc16-f0873d86fd94.9780415754958.SEARCH&qH=7d8949bcbf85067f, Rs: 3609, Creative Morality,  MacNiven Don, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 041575495X,9780415754958 ,248, 
https://www.flipkart.com/french-theory-america/p/itmetj5sqjgfjhyn?pid=9780415925372&lid=LSTBOK9780415925372GZHVST&marketplace=FLIPKART&srno=s_37_1462&otracker=categorytree%0A&fm=organic&iid=85df3fcf-f9ba-40cf-a8f2-863cf0872a70.9780415925372.SEARCH&qH=7d8949bcbf85067f, Rs: 2659, French Theory in America,  unknown, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415925371,9780415925372 ,256, 
